employee_id,age,years_experience,department,job_title,education_level,location,performance_rating,overtime_hours,projects_completed,salary
413,50,31,IT,Manager,High School,Boston,1.66,2,7,428376
414,24,19,Operations,Mid-Level,PhD,Chicago,1.51,7,7,203285
415,33,30,HR,Lead,PhD,Boston,2.89,11,4,470563
416,47,3,Engineering,Lead,High School,San Francisco,4.87,1,6,320177
417,37,0,Engineering,Manager,Master,Boston,4.89,0,13,512233
418,58,2,Marketing,Manager,Bachelor,Seattle,1.91,19,6,285946
419,43,21,IT,Junior,PhD,Chicago,2.28,13,2,252675
420,50,16,HR,Director,High School,Boston,4.63,14,10,501097
421,35,13,Finance,Mid-Level,Bachelor,Austin,3.94,3,10,231917
422,49,34,IT,Senior,Bachelor,New York,4.89,19,1,568377
423,26,12,HR,Director,High School,Seattle,4.57,6,14,462805
424,51,34,Engineering,Senior,Master,Seattle,1.86,0,14,615705
425,26,1,Sales,Director,Master,Austin,4.04,4,4,328641
426,33,12,Marketing,Lead,PhD,Remote,1.19,13,3,245563
427,37,15,Sales,Director,High School,Seattle,4.27,5,7,455030
428,47,17,Finance,Manager,PhD,San Francisco,3.41,6,11,827880
429,47,6,HR,Mid-Level,Master,San Francisco,4.82,11,13,324926
430,42,29,Finance,Lead,PhD,New York,4.84,6,4,715302
431,60,6,Sales,Director,PhD,New York,1.2,17,12,731536
432,57,14,HR,Mid-Level,Master,New York,1.64,15,8,262620
433,54,18,IT,Manager,Bachelor,New York,2.94,8,6,527081
434,51,1,Operations,Senior,Bachelor,Boston,4.52,6,10,175419
435,58,12,Operations,Junior,Master,Seattle,4.26,13,0,128945
436,44,30,IT,Mid-Level,Bachelor,Austin,4.86,1,1,247668
437,31,15,Finance,Senior,High School,San Francisco,3.47,12,7,349671
438,26,5,Operations,Mid-Level,Bachelor,Boston,2.03,6,9,133590
439,57,27,Operations,Mid-Level,Master,New York,1.1,18,12,323600
440,55,31,Engineering,Mid-Level,High School,Chicago,1.89,1,7,250010
441,52,9,Operations,Manager,PhD,Chicago,3.7,5,1,244553
442,31,17,Engineering,Lead,Master,Austin,4.71,11,12,641578
443,40,3,Marketing,Mid-Level,Master,San Francisco,2.28,1,6,177217
444,53,8,Engineering,Manager,Bachelor,Remote,4.5,16,7,420835
445,22,6,Engineering,Junior,High School,San Francisco,2.58,11,3,151299
446,26,7,Sales,Lead,Master,Austin,2.23,19,2,269974
447,25,6,Engineering,Manager,High School,Remote,3.04,8,14,335866
448,37,2,Engineering,Junior,High School,New York,2.77,13,9,176603
449,45,16,Sales,Lead,Bachelor,New York,4.66,2,8,411274
450,37,1,Engineering,Manager,Master,Seattle,2.87,2,1,301276
451,23,14,Operations,Junior,High School,San Francisco,2.11,15,13,165815
452,49,28,IT,Manager,High School,San Francisco,4.37,5,2,508731
453,53,21,Engineering,Junior,PhD,San Francisco,4.99,7,7,476664
454,48,3,Marketing,Mid-Level,Bachelor,Remote,3.59,12,1,105342
455,41,5,Engineering,Mid-Level,Master,New York,2.0,7,4,248968
456,45,25,Engineering,Lead,High School,Chicago,1.96,7,9,413544
457,33,10,Marketing,Junior,Bachelor,Austin,1.23,6,11,131950
458,56,25,IT,Mid-Level,Master,Austin,1.31,4,7,278845
459,54,16,Sales,Lead,High School,Boston,4.66,19,6,387143
460,54,23,Operations,Senior,Master,Boston,1.39,0,3,188283
461,64,27,IT,Mid-Level,Master,Chicago,2.94,12,9,434503
462,58,34,Engineering,Mid-Level,Bachelor,San Francisco,3.79,7,8,542550
463,33,30,Operations,Director,Bachelor,Chicago,4.4,10,1,410396
464,24,12,Finance,Manager,PhD,Remote,1.69,19,12,524402
465,22,34,Operations,Senior,PhD,Remote,2.75,6,12,335105
466,54,15,Sales,Junior,PhD,Boston,2.01,18,6,260650
467,61,14,Sales,Lead,High School,Seattle,2.02,6,6,248831
468,31,17,IT,Senior,PhD,Boston,2.22,15,14,649185
469,64,26,Engineering,Junior,Master,Austin,3.35,11,6,288492
470,50,34,Marketing,Mid-Level,Bachelor,Remote,1.07,10,6,192928
471,34,34,Sales,Director,Master,Chicago,2.64,8,4,671903
472,33,27,Marketing,Lead,Bachelor,New York,1.75,6,0,275751
473,52,8,IT,Lead,Bachelor,Boston,4.87,19,3,412146
474,23,11,IT,Senior,Master,Austin,3.33,13,4,311265
475,56,14,Finance,Manager,Master,San Francisco,4.47,3,12,723640
476,44,20,Marketing,Junior,High School,Chicago,1.78,2,9,129634
477,38,34,IT,Director,Bachelor,Boston,4.24,8,3,799292
478,47,32,IT,Director,PhD,New York,2.66,4,12,1296799
479,29,18,IT,Senior,High School,Boston,1.71,2,6,242192
480,50,22,HR,Manager,PhD,New York,4.04,0,12,613315
481,47,12,IT,Manager,High School,Chicago,4.05,17,1,336986
482,31,0,IT,Manager,Bachelor,Seattle,4.98,12,1,315446
483,47,28,Marketing,Lead,Master,New York,4.12,3,10,573767
484,55,23,Sales,Junior,Master,New York,1.58,17,1,218932
485,62,15,Marketing,Junior,Bachelor,Austin,2.29,8,9,144040
486,28,24,Marketing,Senior,Master,Seattle,2.81,6,2,292259
487,25,22,HR,Mid-Level,Bachelor,Chicago,1.51,14,4,178268
488,32,27,HR,Senior,Bachelor,Boston,4.15,12,13,438458
489,50,15,Engineering,Junior,Bachelor,Seattle,3.11,1,9,224463
490,57,10,Sales,Lead,High School,San Francisco,4.78,10,8,378642
491,46,2,IT,Senior,Master,Chicago,3.36,3,2,212045
492,42,14,Engineering,Mid-Level,High School,Seattle,3.09,17,5,273278
493,57,0,IT,Director,PhD,Chicago,1.29,2,5,381484
494,31,6,IT,Senior,Bachelor,San Francisco,1.6,1,10,289122
495,58,0,HR,Manager,Master,Boston,4.4,11,5,292138
496,30,31,IT,Mid-Level,PhD,Remote,4.96,3,4,357300
497,45,8,IT,Manager,Bachelor,Austin,2.66,13,13,446579
498,56,28,Marketing,Lead,PhD,Seattle,4.24,15,13,822547
499,56,25,HR,Junior,High School,Boston,3.51,3,1,107854
500,57,22,Finance,Senior,High School,San Francisco,4.84,11,0,330129
501,39,28,Marketing,Senior,Master,Boston,1.95,18,4,393053
502,60,32,Engineering,Manager,PhD,Chicago,3.18,18,7,1025252
503,53,6,Marketing,Manager,PhD,Austin,2.64,11,9,371011
504,45,11,Finance,Junior,High School,New York,3.17,14,4,158925
505,44,30,HR,Senior,High School,Seattle,2.08,2,13,268964
506,53,31,Sales,Junior,Master,Boston,2.99,18,2,288795
507,58,19,IT,Manager,Bachelor,New York,3.5,14,2,535583
508,33,16,Operations,Director,Master,Austin,1.32,19,1,307938
509,34,2,Sales,Manager,High School,Remote,3.97,6,6,185362
510,44,0,Sales,Mid-Level,Master,New York,3.83,3,12,243673
511,46,26,IT,Manager,Bachelor,Boston,4.52,0,13,702222
512,56,32,HR,Manager,High School,San Francisco,2.7,8,1,329166
513,62,19,Sales,Director,Bachelor,Seattle,1.25,6,5,439278
514,51,13,Finance,Junior,Master,Chicago,2.85,4,11,224773
515,38,4,IT,Mid-Level,Bachelor,Remote,1.55,8,7,156727
516,41,22,HR,Mid-Level,High School,Chicago,3.59,5,7,173660
517,46,14,Sales,Senior,High School,Seattle,1.19,11,1,171284
518,43,5,IT,Director,Bachelor,New York,2.5,12,5,505424
519,34,32,Operations,Lead,Master,Chicago,1.33,0,11,324128
520,40,18,Engineering,Senior,Master,Seattle,1.01,14,2,363204
521,57,12,HR,Senior,Master,Seattle,4.84,15,8,360782
522,33,28,HR,Senior,Master,Chicago,4.98,1,2,263706
523,62,5,Marketing,Mid-Level,PhD,San Francisco,3.22,8,0,210743
524,40,14,IT,Junior,PhD,New York,1.96,9,12,340805
525,33,15,Sales,Manager,Bachelor,San Francisco,4.64,19,8,662047
526,30,23,Engineering,Mid-Level,PhD,San Francisco,4.69,15,12,841026
527,28,22,IT,Manager,PhD,Austin,4.42,14,7,759623
528,49,9,Operations,Manager,PhD,New York,3.18,2,11,388542
529,35,16,Finance,Lead,Bachelor,Remote,1.3,1,12,265858
530,52,29,HR,Senior,PhD,San Francisco,1.35,7,1,329227
531,40,9,Finance,Lead,Master,Boston,4.59,15,9,537562
532,37,18,Finance,Senior,Master,Chicago,4.5,8,13,507784
533,26,28,Finance,Mid-Level,Bachelor,New York,2.74,2,9,348816
534,56,1,Marketing,Manager,Bachelor,Austin,2.31,16,2,200131
535,33,18,IT,Lead,Bachelor,San Francisco,3.58,12,6,560104
536,46,6,Finance,Director,High School,Boston,4.23,15,5,439726
537,42,25,Sales,Mid-Level,PhD,Chicago,3.93,4,7,353845
538,57,14,Sales,Mid-Level,Bachelor,Chicago,3.46,4,9,223101
539,44,2,Engineering,Director,Bachelor,Remote,1.93,2,12,349532
540,37,15,Engineering,Senior,Bachelor,Boston,2.05,12,4,342395
541,60,1,Operations,Manager,Master,New York,3.9,7,4,250606
542,63,30,Finance,Senior,Bachelor,Chicago,4.21,7,1,331345
543,60,27,Finance,Senior,Master,Chicago,1.46,16,5,418174
544,35,6,Marketing,Mid-Level,Master,Chicago,1.75,14,11,231416
545,52,29,IT,Senior,High School,Seattle,3.72,3,11,426403
546,26,6,Finance,Junior,Bachelor,San Francisco,2.56,17,10,238341
547,56,28,Finance,Director,High School,San Francisco,3.25,6,12,826056
548,44,23,IT,Director,Bachelor,Chicago,3.46,9,12,825384
549,50,3,Finance,Manager,PhD,Austin,4.1,0,10,384812
550,64,28,HR,Director,Bachelor,Seattle,4.22,3,4,478529
551,32,4,HR,Senior,Bachelor,Chicago,2.12,10,8,177651
552,39,28,Marketing,Senior,Bachelor,New York,3.17,14,13,514659
553,33,29,Marketing,Lead,Bachelor,Remote,1.49,14,2,254415
554,30,28,Sales,Manager,Bachelor,Remote,4.37,2,14,487537
555,31,25,Marketing,Manager,Bachelor,Seattle,4.38,18,4,518223
556,38,18,Operations,Director,High School,Austin,2.2,19,2,250095
557,59,25,Sales,Senior,PhD,New York,1.64,13,8,517883
558,28,26,IT,Junior,High School,Boston,1.28,2,8,178184
559,34,29,Finance,Lead,PhD,Boston,3.3,7,13,815918
560,61,29,Marketing,Junior,High School,San Francisco,1.37,9,9,198037
561,63,2,Operations,Senior,High School,Seattle,3.72,8,12,163275
562,30,6,Marketing,Manager,Bachelor,San Francisco,3.71,14,6,407463
563,48,8,Marketing,Manager,High School,San Francisco,3.46,8,14,402054
564,23,12,Sales,Junior,PhD,Seattle,4.51,3,13,282330
565,26,14,IT,Mid-Level,Master,Remote,2.51,11,0,185356
566,50,4,IT,Senior,PhD,Boston,4.61,18,8,500894
567,58,28,Sales,Manager,High School,Seattle,1.15,0,13,388788
568,59,34,Engineering,Director,Master,New York,1.45,13,8,1168110
569,40,26,Sales,Mid-Level,Bachelor,Austin,2.65,9,9,273469
570,29,26,Sales,Manager,Master,San Francisco,3.38,0,4,541072
571,22,7,HR,Director,Bachelor,Remote,1.13,3,10,236827
572,43,31,Marketing,Manager,PhD,Boston,3.27,9,1,540767
573,38,19,Sales,Mid-Level,Master,San Francisco,2.23,2,12,360258
574,28,9,Marketing,Junior,Master,Remote,4.55,15,0,125613
575,46,12,Marketing,Senior,Master,Chicago,3.13,17,1,250288
576,25,28,HR,Mid-Level,Bachelor,Austin,3.35,11,3,188811
577,57,34,Marketing,Mid-Level,Bachelor,New York,4.78,18,3,367586
578,27,7,Operations,Manager,PhD,San Francisco,4.06,8,0,312141
579,52,28,Sales,Director,PhD,Chicago,2.75,19,12,1122027
580,40,30,Marketing,Mid-Level,High School,Chicago,2.91,4,12,234316
581,60,29,Engineering,Senior,Bachelor,Remote,3.59,4,7,357475
582,48,21,Engineering,Junior,PhD,Austin,1.8,7,9,284199
583,31,20,HR,Director,Master,Boston,1.35,6,11,535365
584,47,11,Operations,Junior,Master,Boston,2.24,18,14,207913
585,40,10,IT,Junior,Master,San Francisco,4.11,17,7,334160
586,60,1,IT,Senior,PhD,San Francisco,2.03,14,7,388720
587,24,1,Sales,Manager,Master,Boston,1.52,0,4,229547
588,34,33,HR,Director,Master,New York,1.88,6,9,708418
589,49,2,Engineering,Director,Bachelor,New York,3.72,18,1,514684
590,41,15,Operations,Senior,Bachelor,Chicago,3.46,4,3,160811
591,49,3,Sales,Director,PhD,Austin,3.75,7,0,339718
592,29,22,Marketing,Mid-Level,Bachelor,New York,2.29,4,9,253668
593,62,19,Sales,Lead,High School,San Francisco,4.6,4,0,289775
594,60,24,Finance,Lead,PhD,Remote,2.81,4,11,470138
595,22,29,Sales,Lead,High School,New York,3.05,10,9,459841
596,24,17,Marketing,Junior,High School,Austin,4.8,6,2,111730
597,34,10,Finance,Director,PhD,San Francisco,4.92,1,3,682653
598,49,28,IT,Senior,Bachelor,Austin,3.65,16,11,506032
599,46,16,Operations,Director,Bachelor,Boston,4.78,10,10,508405
600,54,25,HR,Senior,PhD,Austin,3.17,19,11,463402
601,59,22,Operations,Director,High School,Austin,2.23,4,10,290531
602,27,19,Sales,Junior,PhD,Austin,2.26,6,2,163372
603,53,1,IT,Mid-Level,PhD,San Francisco,3.24,0,11,318875
604,42,23,HR,Lead,Master,Austin,3.42,8,10,386214
605,37,30,Sales,Lead,Master,Austin,2.76,10,2,367887
606,42,26,Engineering,Director,High School,Remote,4.54,11,7,597698
607,32,1,Engineering,Junior,Bachelor,Remote,2.71,9,3,110819
608,58,13,Marketing,Lead,Master,Seattle,2.09,19,2,319536
609,57,3,IT,Director,Master,Seattle,1.03,10,8,489776
610,56,12,IT,Manager,High School,Remote,4.88,0,11,331829
611,40,34,Operations,Director,PhD,Chicago,4.3,19,11,983088
612,41,7,Engineering,Senior,Master,San Francisco,3.46,4,0,311851
613,39,1,Finance,Lead,Bachelor,Seattle,4.32,14,7,336361
614,62,5,Finance,Lead,High School,Austin,4.24,9,4,208542
615,35,30,IT,Manager,Master,New York,4.73,11,13,1173021
616,36,9,IT,Mid-Level,High School,Austin,2.54,13,7,179313
617,52,20,Sales,Director,Master,New York,3.22,18,9,942866
618,22,9,IT,Mid-Level,Master,Remote,1.39,9,2,160659
619,24,22,HR,Director,High School,Remote,4.86,11,14,463353
620,37,2,Finance,Manager,Bachelor,Boston,4.94,17,5,403636
621,44,31,Sales,Mid-Level,Bachelor,Boston,4.16,18,10,456030
622,32,19,HR,Junior,PhD,Remote,2.82,3,13,185059
623,33,9,IT,Manager,Master,Remote,2.99,18,6,419327
624,31,28,IT,Director,PhD,San Francisco,2.74,13,7,1315007
625,53,33,Engineering,Senior,High School,San Francisco,2.17,7,6,448039
626,37,19,Sales,Senior,PhD,Remote,3.11,3,6,291708
627,29,7,HR,Senior,High School,Boston,1.21,15,1,137204
628,59,6,Marketing,Director,Bachelor,San Francisco,4.97,11,2,432102
629,33,5,IT,Lead,High School,Remote,2.7,17,5,215378
630,45,10,Operations,Manager,High School,New York,4.71,11,2,242512
631,49,17,Operations,Manager,PhD,New York,3.9,17,8,565345
632,29,28,IT,Mid-Level,Master,Chicago,2.16,3,8,351635
633,49,24,Marketing,Manager,PhD,San Francisco,1.89,15,5,656720
634,57,20,Finance,Manager,Bachelor,San Francisco,4.98,17,0,577490
635,47,2,Operations,Mid-Level,Bachelor,Chicago,4.09,18,0,110043
636,29,17,HR,Manager,Bachelor,Austin,2.0,15,14,381914
637,49,23,IT,Manager,Master,New York,1.27,2,14,695268
638,49,9,IT,Junior,PhD,Austin,3.79,16,3,220049
639,58,26,IT,Director,High School,Seattle,2.21,2,10,588497
640,62,11,Marketing,Mid-Level,High School,Chicago,1.89,12,9,159712
641,57,6,Finance,Junior,Master,Seattle,3.94,5,7,197722
642,48,16,Sales,Lead,Bachelor,Remote,3.72,18,2,270353
643,38,0,IT,Mid-Level,Master,Seattle,2.93,8,3,184729
644,30,25,Sales,Director,High School,San Francisco,4.77,18,11,941006
645,54,14,HR,Manager,Bachelor,Austin,3.72,10,10,334374
646,41,32,HR,Manager,Master,San Francisco,4.57,2,5,580003
647,34,30,HR,Junior,High School,Remote,1.76,14,10,138967
648,49,34,Operations,Junior,High School,Chicago,2.19,15,8,152336
649,50,0,HR,Lead,Master,Boston,1.42,2,3,164575
650,34,7,IT,Lead,High School,San Francisco,2.22,4,2,241279
651,56,11,Marketing,Director,PhD,Seattle,4.89,6,9,686746
652,27,18,Marketing,Manager,PhD,Remote,4.85,8,9,494709
653,39,24,Finance,Senior,Bachelor,Seattle,4.04,0,8,382403
654,26,31,Marketing,Lead,PhD,Austin,3.08,18,6,528902
655,46,11,Operations,Manager,PhD,Austin,4.12,13,8,368508
656,23,12,Sales,Lead,Master,Chicago,3.21,14,10,443173
657,31,27,Finance,Mid-Level,Bachelor,Austin,1.01,2,9,226418
658,51,0,Marketing,Junior,Master,New York,3.01,3,5,128765
659,26,5,HR,Manager,Master,San Francisco,3.4,16,3,375715
660,54,7,Marketing,Lead,PhD,Remote,2.06,13,4,235991
661,22,3,Engineering,Junior,PhD,Remote,1.81,6,9,169368
662,39,4,Finance,Senior,High School,Seattle,2.1,7,11,213316
663,53,24,IT,Lead,High School,New York,3.49,15,1,407927
664,32,21,IT,Manager,Bachelor,Chicago,1.58,15,2,415886
665,42,27,Operations,Mid-Level,PhD,Seattle,3.88,13,4,289422
666,47,22,Marketing,Junior,High School,New York,2.69,16,12,224165
667,46,3,Marketing,Junior,Master,Remote,2.41,4,2,84909
668,43,3,Operations,Mid-Level,PhD,New York,4.23,8,2,175297
669,48,20,Sales,Manager,Bachelor,Remote,3.02,2,8,312951
670,34,1,HR,Director,Bachelor,Seattle,2.51,4,3,236379
671,54,6,HR,Senior,Master,San Francisco,4.51,19,13,446663
672,55,15,Sales,Director,High School,San Francisco,2.47,17,3,483348
673,62,16,Sales,Mid-Level,Master,Boston,4.44,9,0,249637
674,56,19,Engineering,Senior,High School,New York,3.02,0,11,370677
675,22,22,Operations,Manager,PhD,San Francisco,1.83,16,6,530101
676,42,33,Finance,Lead,Bachelor,Remote,3.45,7,12,482284
677,27,10,HR,Lead,High School,New York,2.14,19,9,285023
678,49,33,Sales,Director,Master,New York,1.59,16,12,1084166
679,38,32,Sales,Manager,PhD,Chicago,1.35,17,8,712355
680,26,25,Operations,Senior,High School,Chicago,1.97,4,11,196849
681,52,1,IT,Director,PhD,Seattle,3.95,6,7,604678
682,26,22,Finance,Mid-Level,PhD,New York,4.35,4,11,511888
683,59,21,Sales,Director,Master,Chicago,4.45,9,1,544275
684,24,33,IT,Manager,Master,Remote,2.08,5,5,473868
685,44,14,Engineering,Manager,PhD,Seattle,3.64,6,9,741071
686,58,9,Finance,Lead,PhD,San Francisco,1.92,2,9,471073
687,58,14,IT,Mid-Level,High School,New York,3.49,9,14,343340
688,31,28,Engineering,Lead,Master,Chicago,4.55,5,4,574785
689,31,22,Marketing,Senior,High School,San Francisco,1.16,1,7,224255
690,40,16,HR,Senior,Bachelor,New York,4.94,1,0,199847
691,38,8,Sales,Junior,High School,Seattle,4.31,5,8,149878
692,42,8,IT,Manager,PhD,New York,4.05,17,8,774358
693,35,15,Finance,Mid-Level,Bachelor,Chicago,3.77,9,12,320318
694,30,32,Engineering,Mid-Level,High School,San Francisco,4.08,6,10,473156
695,22,30,HR,Lead,Bachelor,New York,4.98,16,11,623585
696,34,5,HR,Director,Master,New York,4.08,3,6,406986
697,25,9,Sales,Director,High School,Remote,2.41,11,7,295917
698,22,15,IT,Lead,High School,Seattle,3.46,7,12,424234
699,61,3,HR,Director,Master,Boston,2.35,8,8,367811
700,53,21,Sales,Mid-Level,High School,New York,4.88,9,12,333920
701,55,12,IT,Lead,Bachelor,Boston,4.6,18,14,656564
702,49,15,IT,Director,Master,Boston,3.27,8,4,651961
703,52,28,Marketing,Junior,Bachelor,San Francisco,4.13,3,13,304688
704,29,5,Sales,Manager,High School,Austin,4.64,15,10,313115
705,60,25,Operations,Junior,High School,Seattle,1.97,0,13,128113
706,47,10,Engineering,Director,High School,Boston,3.32,9,1,400636
707,55,23,Operations,Senior,High School,San Francisco,2.93,15,13,335654
708,24,28,IT,Mid-Level,Bachelor,Seattle,4.09,4,14,457414
709,33,2,IT,Junior,High School,Remote,2.52,2,13,105317
710,22,9,HR,Junior,Master,Chicago,3.84,3,0,99695
711,26,0,HR,Lead,Master,Boston,2.61,9,4,204577
712,51,25,HR,Lead,PhD,Austin,1.44,1,7,306282
713,51,11,IT,Lead,Master,Chicago,1.43,19,9,463878
714,38,13,Sales,Director,PhD,Seattle,1.48,5,14,702805
715,44,24,Finance,Senior,Master,Boston,1.13,13,3,357662
716,36,7,Sales,Junior,Master,Remote,3.13,4,3,112379
717,58,3,Engineering,Manager,High School,Boston,3.69,18,3,348536
718,42,27,Sales,Lead,Master,Austin,1.51,19,7,455294
719,35,6,HR,Senior,High School,New York,3.45,14,12,252376
720,23,9,Marketing,Director,High School,Austin,3.39,16,6,322411
721,32,1,Engineering,Senior,Master,Remote,1.59,11,12,265710
722,60,25,Operations,Lead,Bachelor,San Francisco,2.62,12,10,419250
723,59,13,Marketing,Mid-Level,High School,San Francisco,4.02,19,0,200877
724,55,15,Engineering,Junior,Master,Remote,1.07,15,9,213544
725,59,16,Engineering,Lead,Bachelor,Remote,1.59,14,5,325795
726,55,21,IT,Manager,Master,Remote,4.98,10,3,486153
727,39,3,HR,Junior,Master,Austin,3.93,4,1,90445
728,51,18,IT,Senior,Bachelor,Austin,2.86,17,2,290451
729,36,1,Operations,Manager,Master,Austin,3.52,12,3,197433
730,48,8,Sales,Junior,High School,Austin,4.38,10,9,133458
731,55,18,IT,Manager,PhD,Remote,4.37,9,6,561377
732,59,15,Operations,Senior,PhD,Austin,2.3,14,0,177199
733,54,24,HR,Lead,Master,Boston,2.97,6,0,284422
734,45,17,HR,Manager,PhD,Seattle,3.55,11,2,414085
735,36,22,IT,Lead,PhD,Seattle,1.29,17,1,509731
736,51,20,HR,Senior,PhD,Chicago,4.78,5,2,286449
737,63,10,Marketing,Senior,High School,San Francisco,2.73,8,2,186785
738,38,3,Operations,Manager,High School,San Francisco,2.48,15,10,257634
739,26,24,Operations,Manager,PhD,Seattle,4.63,7,12,622455
740,50,31,Engineering,Senior,Bachelor,Remote,1.47,11,0,259683
741,25,29,Finance,Manager,Bachelor,Remote,1.16,18,12,515632
742,31,25,Sales,Manager,Bachelor,Seattle,3.74,15,5,555340
743,38,33,HR,Manager,High School,Chicago,2.54,3,7,311871
744,31,8,Operations,Director,High School,Austin,4.06,19,4,262077
745,38,11,Operations,Manager,High School,Seattle,1.27,15,0,166650
746,41,1,Engineering,Junior,High School,Remote,2.54,6,10,105167
747,45,4,Sales,Senior,PhD,Seattle,1.94,12,9,322110
748,26,4,Finance,Senior,High School,Chicago,3.96,11,10,236114
749,55,21,Finance,Mid-Level,PhD,Austin,1.91,0,6,245827
750,27,4,HR,Lead,Bachelor,San Francisco,2.83,10,10,297395
751,23,3,Finance,Mid-Level,PhD,Remote,4.28,16,14,314355
752,34,8,Finance,Manager,Bachelor,Remote,4.66,5,12,364245
753,64,28,IT,Manager,High School,Seattle,3.89,1,9,520794
754,64,21,Sales,Junior,Bachelor,New York,2.72,2,8,206378
755,32,26,Sales,Junior,Bachelor,San Francisco,3.29,1,11,282659
756,44,9,IT,Junior,PhD,San Francisco,3.76,17,6,352086
757,37,15,HR,Junior,Bachelor,New York,4.5,12,8,209882
758,52,9,Operations,Junior,Master,Chicago,4.55,18,9,183350
759,32,5,Engineering,Junior,Bachelor,Boston,4.72,6,8,201232
760,37,4,HR,Junior,High School,Austin,4.24,15,12,111879
761,29,5,Marketing,Junior,Bachelor,Austin,1.59,15,1,78704
762,25,24,Finance,Director,Master,San Francisco,3.99,9,7,1011268
763,61,3,IT,Junior,PhD,New York,4.26,6,11,286418
764,25,31,Engineering,Senior,Bachelor,Remote,4.51,19,14,640965
765,46,34,Operations,Junior,Master,San Francisco,4.7,15,6,309276
766,24,9,Operations,Lead,High School,San Francisco,3.04,9,11,258709
767,53,33,Sales,Junior,High School,Remote,3.62,13,6,170740
768,24,5,Marketing,Director,PhD,Remote,1.04,8,1,252258
769,48,15,Operations,Manager,High School,Seattle,3.29,3,0,170969
770,50,18,Marketing,Director,Master,Chicago,2.89,11,3,478107
771,53,33,Finance,Director,Bachelor,Austin,4.85,16,6,814419
772,40,24,Sales,Manager,Master,Boston,4.61,7,5,576802
